weight_g,ram,ram1,android,display,internal,intenal1,camera,speed1,speed,month number,concat,timestamp,approx_price_EUR
142,3,3,6,5.5,32,32,16,#VALUE!,#VALUE!,7,2016 7,92,170
172,2,2,6,5.5,16,16,13,#VALUE!,#VALUE!,7,2016 7,92,180
138,2,2,6,5,16,16,8,#VALUE!,#VALUE!,7,2016 7,92,160
138,1.5,1.5,6,5,8,8,8,#VALUE!,#VALUE!,7,2016 7,92,150
150,2,2,6,5.5,32,32,13,#VALUE!,#VALUE!,7,2016 7,92,270
144,3,3,6,5.2,32,32,16,#VALUE!,#VALUE!,7,2016 7,92,360
145,2,2,OS,5,16,16,16,#VALUE!,#VALUE!,7,2016 7,92,300
92,256,0.25,OS,4,512,0.5,2,#VALUE!,#VALUE!,7,2016 7,92,
,1,1,5.1,5,8,8,8,#VALUE!,#VALUE!,7,2016 7,92,
140.1,1.5,1.5,5.1,5,8,8,5,#VALUE!,#VALUE!,8,2016 8,93,70
495,2,2,5.1,10,16,16,8,#VALUE!,#VALUE!,8,2016 8,93,240
250,2,2,5.1,7,16,16,13,#VALUE!,#VALUE!,8,2016 8,93,230
172,3,3,5.1,5.5,32,32,13,#VALUE!,#VALUE!,8,2016 8,93,220
,1,1,5.1,6,8,8,8,#VALUE!,#VALUE!,8,2016 8,93,100
187.6,1,1,5.1,6,16,16,8,#VALUE!,#VALUE!,8,2016 8,93,
157.8,2,2,5.1,5,16,16,8,#VALUE!,#VALUE!,8,2016 8,93,
160,3,3,5.1,5.5,32,32,13,#VALUE!,#VALUE!,8,2016 8,93,300
153,3,3,5.1,5.5,32,32,13,#VALUE!,#VALUE!,8,2016 8,93,220
128,2,2,5.1,4.7,8,8,8,#VALUE!,#VALUE!,8,2016 8,93,80
,3,3,6,5.2,16,16,13,#VALUE!,#VALUE!,8,2016 8,93,170
260,2,2,6,7,43540,42.51953125,13,#VALUE!,#VALUE!,8,2016 8,93,170
169,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,8,2016 8,93,250
,1,1,6,5,8,8,8,#VALUE!,#VALUE!,8,2016 8,93,120
163.9,2,2,6,5.5,16,16,8,#VALUE!,#VALUE!,8,2016 8,93,80
147.2,4,4,6,5.5,64,64,16,#VALUE!,#VALUE!,8,2016 8,93,
145,1,1,6,5,8,8,5,#VALUE!,#VALUE!,8,2016 8,93,
145,512,0.5,6,5,8,8,5,#VALUE!,#VALUE!,8,2016 8,93,
155,1,1,6,5,8,8,8,#VALUE!,#VALUE!,8,2016 8,93,
152,1,1,6,5,8,8,8,#VALUE!,#VALUE!,8,2016 8,93,
143,1,1,6,5,8,8,8,#VALUE!,#VALUE!,8,2016 8,93,
184,1,1,6,5,8,8,5,#VALUE!,#VALUE!,8,2016 8,93,
162,512,0.5,6,5,4,4,5,#VALUE!,#VALUE!,8,2016 8,93,
136,1,1,6,5,8,8,5,#VALUE!,#VALUE!,8,2016 8,93,
169,1,1,6,5,8,8,5,#VALUE!,#VALUE!,8,2016 8,93,
167,Err:502,Err:502,6,5.5,32,32,Err:502,#VALUE!,#VALUE!,8,2016 8,93,200
143,3,3,6,5.5,16,16,8,#VALUE!,#VALUE!,8,2016 8,93,80
278,1,1,6,7,43473,42.4541015625,2,#VALUE!,#VALUE!,8,2016 8,93,150
160,Err:502,Err:502,6,5.5,32,32,16,#VALUE!,#VALUE!,8,2016 8,93,280
230,3,3,6,5,32,32,Err:502,#VALUE!,#VALUE!,8,2016 8,93,
127,100,1,1,6,4.5,8,8,5,#VALUE!,#VALUE!,8,2016 8, 5 MP| LED flash - LS450
158,2,2,6,5.5,16,16,13,#VALUE!,#VALUE!,8,2016 8,93,190
147,3,3,6,5,32,32,8,#VALUE!,#VALUE!,8,2016 8,93,200
177,1,1,6,5.5,16,16,8,#VALUE!,#VALUE!,8,2016 8,93,
439,2,2,6,10,16,16,5,#VALUE!,#VALUE!,8,2016 8,93,190
167.9,1,1,6,5,8,8,5,#VALUE!,#VALUE!,8,2016 8,93,60
175,2,2,6,5.5,16,16,13,#VALUE!,#VALUE!,8,2016 8,93,170
158.8,2,2,6,5.5,16,16,13,#VALUE!,#VALUE!,8,2016 8,93,110
,1,1,6,5,8,8,8,#VALUE!,#VALUE!,8,2016 8,93,130
166,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,8,2016 8,93,280
219,4,4,6,6.6,Err:502,Err:502,13,#VALUE!,#VALUE!,8,2016 8,93,440
167,3,3,6,5.5,43540,42.51953125,13,#VALUE!,#VALUE!,8,2016 8,93,280
169,4,4,6,5.7,64,64,12,#VALUE!,#VALUE!,8,2016 8,93,760
169,4,4,6,5.7,64,64,12,#VALUE!,#VALUE!,8,2016 8,93,850
144,3,3,6,5,32,32,13,#VALUE!,#VALUE!,8,2016 8,93,150
165,3,3,OS,5.5,32,32,16,#VALUE!,#VALUE!,8,2016 8,93,350
116.4,512,0.5,OS,4,8,8,2,#VALUE!,#VALUE!,8,2016 8,93,
139,2,2,Wea,5,16,16,13,#VALUE!,#VALUE!,8,2016 8,93,160
48,512,0.5,5.1,1.3,4,4,Err:502,#VALUE!,#VALUE!,8,2016 8,93,230
146,1,1,5.1,4.5,8,8,5,#VALUE!,#VALUE!,9,2016 9,94,70
151,2,2,5.1,5,16,16,8,#VALUE!,#VALUE!,9,2016 9,94,
126,1,1,6,5,8,8,8,#VALUE!,#VALUE!,9,2016 9,94,100
156,2,2,6,5,16,16,13,#VALUE!,#VALUE!,9,2016 9,94,200
181,3,3,6,5,16,16,13,#VALUE!,#VALUE!,9,2016 9,94,
174,3,3,6,5.3,32,32,13,#VALUE!,#VALUE!,9,2016 9,94,
183,4,4,6,5.5,64,64,13,#VALUE!,#VALUE!,9,2016 9,94,
165,2,2,6,5,16,16,8,#VALUE!,#VALUE!,9,2016 9,94,
166,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,9,2016 9,94,
173.4,4,4,6,5.5,Err:502,Err:502,13,#VALUE!,#VALUE!,9,2016 9,94,180
143,2,2,6,5.5,16,16,8,#VALUE!,#VALUE!,9,2016 9,94,180
142,3,3,6,5,16,16,13,#VALUE!,#VALUE!,9,2016 9,94,
165,4,4,6,5.5,64,64,20,#VALUE!,#VALUE!,9,2016 9,94,460
155,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,9,2016 9,94,260
149.8,2,2,6,5,16,16,13,#VALUE!,#VALUE!,9,2016 9,94,350
168,2,2,6,5.5,16,16,13,#VALUE!,#VALUE!,9,2016 9,94,
,4,4,6,8.4,Err:502,Err:502,8,#VALUE!,#VALUE!,9,2016 9,94,340
160,1,1,6,5,8,8,5,#VALUE!,#VALUE!,9,2016 9,94,
,1,1,6,5.5,8,8,8,#VALUE!,#VALUE!,9,2016 9,94,
175,4,4,6,5.5,Err:502,Err:502,16,#VALUE!,#VALUE!,9,2016 9,94,330
142,2,2,6,5,16,16,8,#VALUE!,#VALUE!,9,2016 9,94,130
142,1,1,6,5,16,16,8,#VALUE!,#VALUE!,9,2016 9,94,110
169,Err:502,Err:502,6,5.5,32,32,16,#VALUE!,#VALUE!,9,2016 9,94,250
140,2,2,6,5,43540,42.51953125,13,#VALUE!,#VALUE!,9,2016 9,94,200
155.6,2,2,6,5,16,16,8,#VALUE!,#VALUE!,9,2016 9,94,170
148,1,1,6,5,8,8,5,#VALUE!,#VALUE!,9,2016 9,94,
189,3,3,6,6,64,64,13,#VALUE!,#VALUE!,9,2016 9,94,270
153.5,2,2,6,5,16,16,8,#VALUE!,#VALUE!,9,2016 9,94,130
146.7,1,1,6,4,8,8,8,#VALUE!,#VALUE!,9,2016 9,94,
275,1,1,6,7,16,16,5,#VALUE!,#VALUE!,9,2016 9,94,
166,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,9,2016 9,94,
165,1,1,6,6,8,8,8,#VALUE!,#VALUE!,9,2016 9,94,
148,1,1,6,5.5,8,8,8,#VALUE!,#VALUE!,9,2016 9,94,
148,1,1,6,5.5,8,8,13,#VALUE!,#VALUE!,9,2016 9,94,
168,4,4,6,5.7,64,64,Err:502,#VALUE!,#VALUE!,9,2016 9,94,370
145,3,3,6,5.1,64,64,12,#VALUE!,#VALUE!,9,2016 9,94,310
,1,1,6,5,8,8,8,#VALUE!,#VALUE!,9,2016 9,94,
145,2,2,6,5,16,16,13,#VALUE!,#VALUE!,9,2016 9,94,170
166,2,2,6,5.2,16,16,16,#VALUE!,#VALUE!,9,2016 9,94,
160,3,3,6,5.5,32,32,16,#VALUE!,#VALUE!,9,2016 9,94,420
637,3,3,6,10,32,32,13,#VALUE!,#VALUE!,9,2016 9,94,300
170,4,4,6,5.5,32,32,13,#VALUE!,#VALUE!,9,2016 9,94,
182,3,3,6,5.7,32,32,16,#VALUE!,#VALUE!,9,2016 9,94,560
169,3,3,6,5.5,16,16,13,#VALUE!,#VALUE!,9,2016 9,94,300
167,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,9,2016 9,94,260
143,2,2,6,5,43540,42.51953125,13,#VALUE!,#VALUE!,9,2016 9,94,230
150,4,4,6,5,32,32,13,#VALUE!,#VALUE!,9,2016 9,94,
162,2,2,6,5.5,16,16,13,#VALUE!,#VALUE!,9,2016 9,94,
140,2,2,6,5,16,16,8,#VALUE!,#VALUE!,9,2016 9,94,160
140,2,2,6,5,16,16,13,#VALUE!,#VALUE!,9,2016 9,94,190
139,2,2,6,5,16,16,16,#VALUE!,#VALUE!,9,2016 9,94,220
146,3,3,6,5,32,32,12,#VALUE!,#VALUE!,9,2016 9,94,300
177,Err:502,Err:502,6,5.5,32,32,13,#VALUE!,#VALUE!,9,2016 9,94,240
135,3,3,6,4.6,32,32,23,#VALUE!,#VALUE!,9,2016 9,94,370
161,3,3,6,5.2,32,32,23,#VALUE!,#VALUE!,9,2016 9,94,610
153,3,3,7,5.2,32,32,16,#VALUE!,#VALUE!,9,2016 9,94,270
174,4,4,OS,5.7,Err:502,Err:502,Err:502,#VALUE!,#VALUE!,9,2016 9,94,560
202,1,1,6,5.5,8,8,8,#VALUE!,#VALUE!,9,2016 9,94,
188,Err:502,Err:502,6,5.5,43540,42.51953125,13,#VALUE!,#VALUE!,1,2017 1,95,
160,Err:502,Err:502,6,5,43540,42.51953125,13,#VALUE!,#VALUE!,1,2017 1,95,
490,4,4,6,9.7,32,32,8,#VALUE!,#VALUE!,1,2017 1,95,450
152,4,4,6,5,64,64,13,#VALUE!,#VALUE!,1,2017 1,95,170
135,512,0.5,6,4,4,4,3.15,#VALUE!,#VALUE!,1,2017 1,95,
127,512,0.5,6,4,4,4,5,#VALUE!,#VALUE!,1,2017 1,95,
175,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,1,2017 1,95,
119,512,0.5,6,4,8,8,5,#VALUE!,#VALUE!,1,2017 1,95,
154,1,1,6,5,8,8,8,#VALUE!,#VALUE!,1,2017 1,95,
190,1,1,6,5,8,8,5,#VALUE!,#VALUE!,1,2017 1,95,
171,512,0.5,6,5,8,8,5,#VALUE!,#VALUE!,1,2017 1,95,
165,1,1,6,5,8,8,5,#VALUE!,#VALUE!,1,2017 1,95,
181,1,1,6,5,8,8,5,#VALUE!,#VALUE!,1,2017 1,95,
141,512,0.5,6,4,4,4,3.15,#VALUE!,#VALUE!,1,2017 1,95,
148,3,3,6,5,16,16,13,#VALUE!,#VALUE!,1,2017 1,95,210
162,4,4,6,5.3,32,32,13,#VALUE!,#VALUE!,1,2017 1,95,250
145,3,3,6,5.2,32,32,16,#VALUE!,#VALUE!,1,2017 1,95,470
,1,1,6,5,8,8,8,#VALUE!,#VALUE!,1,2017 1,95,90
,1,1,6,4.5,8,8,5,#VALUE!,#VALUE!,1,2017 1,95,80
155,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,1,2017 1,95,
158.6,4,4,6,5.5,64,64,16,#VALUE!,#VALUE!,1,2017 1,95,450
165,Err:502,Err:502,6,5.5,32,32,13,#VALUE!,#VALUE!,1,2017 1,95,160
,Err:502,Err:502,6,5,16,16,8,#VALUE!,#VALUE!,1,2017 1,95,
170,4,4,6,5.5,Err:502,Err:502,Err:502,#VALUE!,#VALUE!,1,2017 1,95,550
147,1.5,1.5,6,5,16,16,5,#VALUE!,#VALUE!,1,2017 1,95,260
172,4,4,6,5.7,64,64,16,#VALUE!,#VALUE!,1,2017 1,95,420
186,3,3,6,5.7,32,32,16,#VALUE!,#VALUE!,1,2017 1,95,530
157,3,3,6,5.2,32,32,16,#VALUE!,#VALUE!,1,2017 1,95,430
138,2,2,6,4.7,16,16,13,#VALUE!,#VALUE!,1,2017 1,95,330
185,3,3,7,5.5,32,32,Err:502,#VALUE!,#VALUE!,1,2017 1,95,260
,2,2,7,6,16,16,8,#VALUE!,#VALUE!,1,2017 1,95,120
175,3,3,7,5.2,32,32,13,#VALUE!,#VALUE!,1,2017 1,95,230
170,Err:502,Err:502,7,5.7,Err:502,Err:502,23,#VALUE!,#VALUE!,1,2017 1,95,800
,3,3,7,5.2,Err:502,Err:502,13,#VALUE!,#VALUE!,1,2017 1,95,330
170,4,4,7,5.7,Err:502,Err:502,12,#VALUE!,#VALUE!,1,2017 1,95,750
147,3,3,7,5.2,16,16,12,#VALUE!,#VALUE!,1,2017 1,95,200
,3,3,7,5.5,32,32,Err:502,#VALUE!,#VALUE!,1,2017 1,95,190
141,2,2,7.1,5.2,16,16,Err:502,#VALUE!,#VALUE!,1,2017 1,95,250
169,3,3,6,5.5,32,32,16,#VALUE!,#VALUE!,1,2017 1,95,230
,1,1,6,5,8,8,5,#VALUE!,#VALUE!,2,2017 2,96,
,2,2,6,5.2,16,16,8,#VALUE!,#VALUE!,2,2017 2,96,200
,1.5,1.5,6,5,16,16,13,#VALUE!,#VALUE!,2,2017 2,96,
167.5,4,4,6,5.5,64,64,Err:502,#VALUE!,#VALUE!,2,2017 2,96,420
,2,2,6,5,16,16,13,#VALUE!,#VALUE!,2,2017 2,96,
120,2,2,6,5,43540,42.51953125,13,#VALUE!,#VALUE!,2,2017 2,96,150
175,1,1,6,5.5,8,8,8,#VALUE!,#VALUE!,2,2017 2,96,
,1,1,6,5,8,8,5,#VALUE!,#VALUE!,2,2017 2,96,
143,3,3,6,5.2,43540,42.51953125,13,#VALUE!,#VALUE!,2,2017 2,96,130
,1,1,6,5.5,8,8,8,#VALUE!,#VALUE!,2,2017 2,96,100
179,1,1,6,5.5,16,16,13,#VALUE!,#VALUE!,2,2017 2,96,
168,512,0.5,6,5,4,4,8,#VALUE!,#VALUE!,2,2017 2,96,
168,512,0.5,6,5,4,4,5,#VALUE!,#VALUE!,2,2017 2,96,
142,Err:502,Err:502,6,5.2,16,16,13,#VALUE!,#VALUE!,2,2017 2,96,200
165,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,2,2017 2,96,180
,2,2,6,5.5,16,16,8,#VALUE!,#VALUE!,2,2017 2,96,160
189,4,4,7,5.5,32,32,13,#VALUE!,#VALUE!,2,2017 2,96,200
,2,2,7,5.5,16,16,Err:502,#VALUE!,#VALUE!,2,2017 2,96,180
160,1,1,7,5,16,16,Err:502,#VALUE!,#VALUE!,2,2017 2,96,130
226,4,4,7,6,64,64,Err:502,#VALUE!,#VALUE!,2,2017 2,96,370
182,4,4,7,5.5,64,64,13,#VALUE!,#VALUE!,2,2017 2,96,280
165,4,4,7,5.5,64,64,Err:502,#VALUE!,#VALUE!,2,2017 2,96,700
145,4,4,7,5.1,Err:502,Err:502,Err:502,#VALUE!,#VALUE!,2,2017 2,96,600
146,Err:502,Err:502,7,5.2,32,32,12,#VALUE!,#VALUE!,2,2017 2,96,280
475,3,3,7,10,16,16,8,#VALUE!,#VALUE!,2,2017 2,96,240
500,2,2,7,10,43540,42.51953125,5,#VALUE!,#VALUE!,2,2017 2,96,140
300,3,3,7,8,16,16,8,#VALUE!,#VALUE!,2,2017 2,96,190
310,2,2,7,8,43540,42.51953125,5,#VALUE!,#VALUE!,2,2017 2,96,100
163,4,4,7,5.7,Err:502,Err:502,Err:502,#VALUE!,#VALUE!,2,2017 2,96,750
164,1.5,1.5,7,5.5,16,16,13,#VALUE!,#VALUE!,2,2017 2,96,
155,280,Err:502,Err:502,7,5.2,Err:502,Err:502,12,#VALUE!,#VALUE!,2,2017 2,12 MP| f/1.7| autofocus| dual-LED (dual tone) flash
145,Err:502,Err:502,7,5,43540,42.51953125,13,#VALUE!,#VALUE!,2,2017 2,96,200
,2,2,7,5,16,16,8,#VALUE!,#VALUE!,2,2017 2,96,160
429,4,4,7,9.7,32,32,13,#VALUE!,#VALUE!,2,2017 2,96,750
188,4,4,7,6,32,32,23,#VALUE!,#VALUE!,2,2017 2,96,380
143,3,3,7,5,32,32,23,#VALUE!,#VALUE!,2,2017 2,96,280
,2,2,7,5,16,16,Err:502,#VALUE!,#VALUE!,2,2017 2,96,
136,2,2,7.1,5,16,16,8,#VALUE!,#VALUE!,2,2017 2,96,170
180,3,3,7.1,4.5,32,32,12,#VALUE!,#VALUE!,2,2017 2,96,600
161,4,4,7.1,5.2,32,32,19,#VALUE!,#VALUE!,2,2017 2,96,660
195,4,4,7.1,5.4,64,64,19,#VALUE!,#VALUE!,2,2017 2,96,750
135,3,3,7.1,5.1,64,64,12,#VALUE!,#VALUE!,2,2017 2,96,300
,2,2,Wea,5.2,16,16,13,#VALUE!,#VALUE!,2,2017 2,96,200
60.5,768,0.75,Wea,1.2,4,4,Err:502,#VALUE!,#VALUE!,2,2017 2,96,380
57,768,0.75,Wea,1.2,4,4,Err:502,#VALUE!,#VALUE!,2,2017 2,96,330
,768,0.75,Wea,1.3,4,4,Err:502,#VALUE!,#VALUE!,2,2017 2,96,370
,512,0.5,5.1,1.2,4,4,Err:502,#VALUE!,#VALUE!,2,2017 2,96,280
155,1,1,5.1,5,8,8,5,#VALUE!,#VALUE!,3,2017 3,97,
,1,1,6,4.5,16,16,5,#VALUE!,#VALUE!,3,2017 3,97,120
175,1,1,6,5,8,8,5,#VALUE!,#VALUE!,3,2017 3,97,
148,3,3,6,5,16,16,13,#VALUE!,#VALUE!,3,2017 3,97,120
163,4,4,6,5.5,32,32,13,#VALUE!,#VALUE!,3,2017 3,97,250
148,Err:502,Err:502,6,5,16,16,8,#VALUE!,#VALUE!,3,2017 3,97,160
175,4,4,6,5.5,32,32,16,#VALUE!,#VALUE!,3,2017 3,97,280
,4,4,6,5.5,128,0.125,Err:502,#VALUE!,#VALUE!,3,2017 3,97,360
140,1,1,6,4.5,8,8,5,#VALUE!,#VALUE!,3,2017 3,97,60
185,4,4,6,6,64,64,16,#VALUE!,#VALUE!,3,2017 3,97,480
145,3,3,6,5.5,16,16,13,#VALUE!,#VALUE!,3,2017 3,97,160
133,2,2,6,5,16,16,13,#VALUE!,#VALUE!,3,2017 3,97,130
135,512,0.5,6,4.5,4,4,5,#VALUE!,#VALUE!,3,2017 3,97,
329,3,3,7,8,16,16,8,#VALUE!,#VALUE!,3,2017 3,97,170
181,4,4,7,5.5,64,64,13,#VALUE!,#VALUE!,3,2017 3,97,
178,4,4,7,5.5,32,32,13,#VALUE!,#VALUE!,3,2017 3,97,250
155,4,4,7,5.8,64,64,12,#VALUE!,#VALUE!,3,2017 3,97,700
173,4,4,7,6.2,64,64,12,#VALUE!,#VALUE!,3,2017 3,97,900
145,4,4,7,5.2,64,64,16,#VALUE!,#VALUE!,3,2017 3,97,
172,2,2,7,5,16,16,13,#VALUE!,#VALUE!,3,2017 3,97,240
180,2,2,7,5.5,16,16,13,#VALUE!,#VALUE!,3,2017 3,97,200
130,2,2,5.1,5,16,16,8,#VALUE!,#VALUE!,3,2017 3,97,
148,1,1,6,5,8,8,8,#VALUE!,#VALUE!,4,2017 4,98,
155,3,3,6,5.5,32,32,Err:502,#VALUE!,#VALUE!,4,2017 4,98,
191,2,2,6,5.5,16,16,13,#VALUE!,#VALUE!,4,2017 4,98,
215,6,0.005859375,6,6,Err:502,Err:502,12,#VALUE!,#VALUE!,4,2017 4,98,460
250,1,1,6,7,8,8,2,#VALUE!,#VALUE!,4,2017 4,98,130
150,2,2,6,5,16,16,8,#VALUE!,#VALUE!,4,2017 4,98,160
168,4,4,6,5.5,32,32,Err:502,#VALUE!,#VALUE!,4,2017 4,98,280
,2,2,6,5,16,16,8,#VALUE!,#VALUE!,4,2017 4,98,100
162,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,4,2017 4,98,140
,512,0.5,6,4,4,4,2,#VALUE!,#VALUE!,4,2017 4,98,50
193,3,3,6,5.5,32,32,13,#VALUE!,#VALUE!,4,2017 4,98,130
165,4,4,6,5.2,Err:502,Err:502,16,#VALUE!,#VALUE!,4,2017 4,98,170
145,1,1,6,5,8,8,8,#VALUE!,#VALUE!,4,2017 4,98,
154,1,1,6,5,8,8,8,#VALUE!,#VALUE!,4,2017 4,98,
154,1,1,6,5,8,8,8,#VALUE!,#VALUE!,4,2017 4,98,
154,4,4,6,5.5,64,64,13,#VALUE!,#VALUE!,4,2017 4,98,280
155,4,4,7,5.2,64,64,Err:502,#VALUE!,#VALUE!,4,2017 4,98,310
144,Err:502,Err:502,7,5,16,16,13,#VALUE!,#VALUE!,4,2017 4,98,
350,2,2,7,8,16,16,5,#VALUE!,#VALUE!,4,2017 4,98,220
184,Err:502,Err:502,7,5.7,64,64,Err:502,#VALUE!,#VALUE!,4,2017 4,98,550
141.8,1.5,1.5,7,5.3,16,16,8,#VALUE!,#VALUE!,4,2017 4,98,90
155,2,2,7,5.5,16,16,13,#VALUE!,#VALUE!,4,2017 4,98,210
170,6,0.005859375,7.1,5.5,128,0.125,Err:502,#VALUE!,#VALUE!,4,2017 4,98,700
158,4,4,7.1,5.2,Err:502,Err:502,12,#VALUE!,#VALUE!,4,2017 4,98,370
153,3,3,7.1,5.2,32,32,16,#VALUE!,#VALUE!,4,2017 4,98,290
168,6,0.005859375,7.1,5.1,Err:502,Err:502,Err:502,#VALUE!,#VALUE!,4,2017 4,98,400
180,2,2,OS,6,16,16,13,#VALUE!,#VALUE!,4,2017 4,98,120
175,3,3,OS,5.5,32,32,16,#VALUE!,#VALUE!,4,2017 4,98,330
328,4,4,Wea,7.9,64,64,13,#VALUE!,#VALUE!,4,2017 4,98,290
89,768,0.75,6,1.4,4,4,Err:502,#VALUE!,#VALUE!,4,2017 4,98,200
168,2,2,6,5.5,43540,42.51953125,13,#VALUE!,#VALUE!,5,2017 5,99,
143,512,0.5,6,5,8,8,5,#VALUE!,#VALUE!,5,2017 5,99,
150,2,2,6,5,16,16,13,#VALUE!,#VALUE!,5,2017 5,99,150
175,1,1,6,5,8,8,8,#VALUE!,#VALUE!,5,2017 5,99,
140,1,1,6,4.5,8,8,5,#VALUE!,#VALUE!,5,2017 5,99,6099
135,2,2,6,5,16,16,8,#VALUE!,#VALUE!,5,2017 5,99,140
153,4,4,6,5.5,64,64,13,#VALUE!,#VALUE!,5,2017 5,99,330
153,4,4,6,5.5,64,64,13,#VALUE!,#VALUE!,5,2017 5,99,380
180,3,3,6,5.5,16,16,13,#VALUE!,#VALUE!,5,2017 5,99,11500
146.7,2,2,6,5,16,16,8,#VALUE!,#VALUE!,5,2017 5,99,90
169,3,3,6,5,16,16,13,#VALUE!,#VALUE!,5,2017 5,99,110
148,1,1,6,5.5,8,8,8,#VALUE!,#VALUE!,5,2017 5,99,
145,1,1,6,5,8,8,8,#VALUE!,#VALUE!,5,2017 5,99,
150,2,2,7,5,16,16,13,#VALUE!,#VALUE!,5,2017 5,99,110
178,4,4,7,5.5,64,64,Err:502,#VALUE!,#VALUE!,5,2017 5,99,380
,4,4,7,5.5,64,64,Err:502,#VALUE!,#VALUE!,5,2017 5,99,240
,4,4,7,5.2,32,32,13,#VALUE!,#VALUE!,5,2017 5,99,200
460,2,2,7,9.6,16,16,5,#VALUE!,#VALUE!,5,2017 5,99,
310,3,3,7,10,43540,42.51953125,8,#VALUE!,#VALUE!,5,2017 5,99,330
169,4,4,7,5.5,128,0.125,Err:502,#VALUE!,#VALUE!,5,2017 5,99,380
143,4,4,7,5,64,64,Err:502,#VALUE!,#VALUE!,5,2017 5,99,330
165,2,2,7,5.5,16,16,12,#VALUE!,#VALUE!,5,2017 5,99,250
143,2,2,7,5,16,16,13,#VALUE!,#VALUE!,5,2017 5,99,150
166.5,2,2,7,5.2,32,32,16,#VALUE!,#VALUE!,5,2017 5,99,400
150,2,2,7,5.7,32,32,13,#VALUE!,#VALUE!,5,2017 5,99,260
162,Err:502,Err:502,7,5,16,16,8,#VALUE!,#VALUE!,5,2017 5,99,120
154,1,1,7.1,5,8,8,5,#VALUE!,#VALUE!,5,2017 5,99,100
,3,3,7.1,7.9,32,32,13,#VALUE!,#VALUE!,5,2017 5,99,390
169,4,4,7.1,5.5,64,64,12,#VALUE!,#VALUE!,5,2017 5,99,750
211,4,4,6,6.4,Err:502,Err:502,12,#VALUE!,#VALUE!,5,2017 5,99,280
141,1,1,6,4,8,8,5,#VALUE!,#VALUE!,6,2017 6,100,5400
,1,1,6,4,8,8,5,#VALUE!,#VALUE!,6,2017 6,100,
152,4,4,7,5,32,32,13,#VALUE!,#VALUE!,6,2017 6,100,9000
168,1,1,7,5,8,8,8,#VALUE!,#VALUE!,6,2017 6,100,
187,1,1,7,5.5,8,8,8,#VALUE!,#VALUE!,6,2017 6,100,
196,1,1,7,6,8,8,8,#VALUE!,#VALUE!,6,2017 6,100,
,3,3,7,5.3,32,32,13,#VALUE!,#VALUE!,6,2017 6,100,27000
155,Err:502,Err:502,7,5.1,64,64,Err:502,#VALUE!,#VALUE!,6,2017 6,100,500
165,3,3,7,5.5,32,32,12,#VALUE!,#VALUE!,6,2017 6,100,250
310,3,3,7,8,32,32,8,#VALUE!,#VALUE!,6,2017 6,100,300
179,4,4,7,5.7,32,32,13,#VALUE!,#VALUE!,6,2017 6,100,250
,3,3,7,5.5,64,64,13,#VALUE!,#VALUE!,6,2017 6,100,300
148,2,2,7,5,16,16,13,#VALUE!,#VALUE!,6,2017 6,100,220
275,1,1,7,7,8,8,5,#VALUE!,#VALUE!,6,2017 6,100,
151,1.5,1.5,7.1,5,16,16,13,#VALUE!,#VALUE!,6,2017 6,100,100
181,2,2,7.1,5.5,43540,42.51953125,13,#VALUE!,#VALUE!,6,2017 6,100,180
150,2,2,7.1,5,16,16,8,#VALUE!,#VALUE!,6,2017 6,100,130
,3,3,7.1,5.5,16,16,13,#VALUE!,#VALUE!,6,2017 6,100,340
,2,2,7.1,5.2,16,16,13,#VALUE!,#VALUE!,6,2017 6,100,280
,3,3,7.1,5.5,32,32,13,#VALUE!,#VALUE!,6,2017 6,100,
198,3,3,7.1,5.5,16,16,13,#VALUE!,#VALUE!,6,2017 6,100,190
151,2,2,7.1,5,16,16,8,#VALUE!,#VALUE!,6,2017 6,100,150
145,3,3,7.1,5.5,32,32,12,#VALUE!,#VALUE!,6,2017 6,100,400
153,6,0.005859375,7.1,5.5,64,64,Err:502,#VALUE!,#VALUE!,6,2017 6,100,500
188,6,0.005859375,7.1,6,64,64,Err:502,#VALUE!,#VALUE!,6,2017 6,100,500
150,4,4,7.1,5.5,64,64,Err:502,#VALUE!,#VALUE!,6,2017 6,100,400
173,6,0.005859375,1.5,5.5,Err:502,Err:502,Err:502,#VALUE!,#VALUE!,6,2017 6,100,500
116,256,0.25,1.6,3.2,512,0.5,3.15,528,528,Err:502,Err:502,Err:502,
,256,0.25,2,2.8,512,0.5,2,528,528,#N/A,#N/A,#N/A,
,Err:502,Err:502,2.1,4.3,Err:502,Err:502,5,#VALUE!,#VALUE!,Err:502,Err:502,Err:502,
118,256,0.25,2.1,3.2,512,0.5,5,600,600,#N/A,#N/A,#N/A,
105,Err:502,Err:502,2.1,2.8,150,0.146484375,3.15,600,600,Err:502,Err:502,Err:502,60
